P,N,S0,K,T,r,v,APE
10000,10,100.0,97.5,1.0,0.05,0.2,2.119432209654145
10000,10,100.0,97.5,1.0,0.05,0.2,1.3964992237426122
10000,10,100.0,97.5,1.0,0.05,0.2,1.026311196121247
10000,10,100.0,97.5,1.0,0.05,0.2,2.8762388362490716
10000,10,100.0,97.5,1.0,0.05,0.2,0.6898428298974664
10000,10,100.0,97.5,1.0,0.05,0.2,2.6482920494686453
10000,10,100.0,97.5,1.0,0.05,0.2,0.16878474116615294
10000,10,100.0,97.5,1.0,0.05,0.2,0.9056487450512574
10000,10,100.0,97.5,1.0,0.05,0.2,2.573233448995063
10000,10,100.0,97.5,1.0,0.05,0.2,1.2826665460025068
10000,10,100.0,97.5,1.0,0.05,0.2,0.5891415169909422
10000,10,100.0,97.5,1.0,0.05,0.2,2.526080498460181
10000,10,100.0,97.5,1.0,0.05,0.2,1.3717576693378686
10000,10,100.0,97.5,1.0,0.05,0.2,1.5254651844741567
10000,10,100.0,97.5,1.0,0.05,0.2,2.369993323524664
10000,10,100.0,97.5,1.0,0.05,0.2,1.5769466493359818
10000,10,100.0,97.5,1.0,0.05,0.2,1.8224544398644171
10000,10,100.0,97.5,1.0,0.05,0.2,0.35962007880473745
10000,10,100.0,97.5,1.0,0.05,0.2,1.0960904939084755
10000,10,100.0,97.5,1.0,0.05,0.2,1.2457409648629643
10000,10,100.0,97.5,1.0,0.05,0.2,1.4061574453197379
10000,10,100.0,97.5,1.0,0.05,0.2,2.203917286467937
10000,10,100.0,97.5,1.0,0.05,0.2,2.8427924212289306
10000,10,100.0,97.5,1.0,0.05,0.2,0.6117012979734934
10000,10,100.0,97.5,1.0,0.05,0.2,1.4669547003424528
10000,10,100.0,97.5,1.0,0.05,0.2,2.2353085889112445
10000,10,100.0,97.5,1.0,0.05,0.2,0.7032953494297904
10000,10,100.0,97.5,1.0,0.05,0.2,2.579352870016323
10000,10,100.0,97.5,1.0,0.05,0.2,0.6951419390719993
10000,10,100.0,97.5,1.0,0.05,0.2,1.6335448108267898
10000,10,100.0,97.5,1.0,0.05,0.2,0.7115751607141502
10000,10,100.0,97.5,1.0,0.05,0.2,0.506505060057527
10000,10,100.0,97.5,1.0,0.05,0.2,0.4929022536005444
10000,10,100.0,97.5,1.0,0.05,0.2,1.7405306321171539
10000,10,100.0,97.5,1.0,0.05,0.2,0.996861360422816
10000,10,100.0,97.5,1.0,0.05,0.2,1.3047548242960283
10000,10,100.0,97.5,1.0,0.05,0.2,2.033256461761904
10000,10,100.0,97.5,1.0,0.05,0.2,1.4835643645283503
10000,10,100.0,97.5,1.0,0.05,0.2,1.5098643313552262
10000,10,100.0,97.5,1.0,0.05,0.2,1.6670441282954882
10000,10,100.0,97.5,1.0,0.05,0.2,1.0371959143254899
10000,10,100.0,97.5,1.0,0.05,0.2,1.7158459536399666
10000,10,100.0,97.5,1.0,0.05,0.2,0.3334293646474071
10000,10,100.0,97.5,1.0,0.05,0.2,1.183028976239021
10000,10,100.0,97.5,1.0,0.05,0.2,2.0741355641957697
10000,10,100.0,97.5,1.0,0.05,0.2,0.9745762971058092
10000,10,100.0,97.5,1.0,0.05,0.2,0.5447307400201488
10000,10,100.0,97.5,1.0,0.05,0.2,0.517415818813083
10000,10,100.0,97.5,1.0,0.05,0.2,0.6644961094216624
10000,10,100.0,97.5,1.0,0.05,0.2,0.8680242237778822
10000,10,100.0,97.5,1.0,0.05,0.2,1.1788825249539656
10000,10,100.0,97.5,1.0,0.05,0.2,0.9611741311201571
10000,10,100.0,97.5,1.0,0.05,0.2,0.7975179042206539
10000,10,100.0,97.5,1.0,0.05,0.2,1.9037942871102431
10000,10,100.0,97.5,1.0,0.05,0.2,1.3739627725111194
10000,10,100.0,97.5,1.0,0.05,0.2,1.2054177554672276
10000,10,100.0,97.5,1.0,0.05,0.2,0.721768980108547
10000,10,100.0,97.5,1.0,0.05,0.2,0.5499433715295565
10000,10,100.0,97.5,1.0,0.05,0.2,1.75891316025273
10000,10,100.0,97.5,1.0,0.05,0.2,0.553994680327542
10000,10,100.0,97.5,1.0,0.05,0.2,0.6137609053244889
10000,10,100.0,97.5,1.0,0.05,0.2,0.18807627411911662
10000,10,100.0,97.5,1.0,0.05,0.2,1.2073567138364256
10000,10,100.0,97.5,1.0,0.05,0.2,2.728329680801521
10000,10,100.0,97.5,1.0,0.05,0.2,1.0176347589322972
10000,10,100.0,97.5,1.0,0.05,0.2,1.1752377290002642
10000,10,100.0,97.5,1.0,0.05,0.2,1.5238998008646931
10000,10,100.0,97.5,1.0,0.05,0.2,2.717749210297229
10000,10,100.0,97.5,1.0,0.05,0.2,2.1891885113298684
10000,10,100.0,97.5,1.0,0.05,0.2,2.7772329076334414
10000,10,100.0,97.5,1.0,0.05,0.2,2.0123702777758603
10000,10,100.0,97.5,1.0,0.05,0.2,0.4610614826559652
10000,10,100.0,97.5,1.0,0.05,0.2,1.0483884008826716
10000,10,100.0,97.5,1.0,0.05,0.2,0.753154891911804
10000,10,100.0,97.5,1.0,0.05,0.2,1.5010310775590734
10000,10,100.0,97.5,1.0,0.05,0.2,2.8634315742553245
10000,10,100.0,97.5,1.0,0.05,0.2,2.190943158244599
10000,10,100.0,97.5,1.0,0.05,0.2,1.0667037851911012
10000,10,100.0,97.5,1.0,0.05,0.2,1.1753842191822093
10000,10,100.0,97.5,1.0,0.05,0.2,0.8485633255089546
10000,10,100.0,97.5,1.0,0.05,0.2,1.7627457276709995
10000,10,100.0,97.5,1.0,0.05,0.2,1.2715452661822866
10000,10,100.0,97.5,1.0,0.05,0.2,0.5381569316025882
10000,10,100.0,97.5,1.0,0.05,0.2,0.026459043142010124
10000,10,100.0,97.5,1.0,0.05,0.2,0.6050534262639125
10000,10,100.0,97.5,1.0,0.05,0.2,0.36942299577038906
10000,10,100.0,97.5,1.0,0.05,0.2,0.17509984628818392
10000,10,100.0,97.5,1.0,0.05,0.2,1.0122543430530544
10000,10,100.0,95.0,1.0,0.05,0.2,0.6121513771699083
10000,10,100.0,95.0,1.0,0.05,0.2,0.2736892531438937
10000,10,100.0,95.0,1.0,0.05,0.2,1.4806595396776967
10000,10,100.0,95.0,1.0,0.05,0.2,1.1534651414426607
10000,10,100.0,95.0,1.0,0.05,0.2,0.2694870203349735
10000,10,100.0,95.0,1.0,0.05,0.2,1.5915267872248413
10000,10,100.0,95.0,1.0,0.05,0.2,1.1732686851097298
10000,10,100.0,95.0,1.0,0.05,0.2,1.2084647819647798
10000,10,100.0,95.0,1.0,0.05,0.2,0.2042667003573126
10000,10,100.0,95.0,1.0,0.05,0.2,1.0710174930085299
10000,10,100.0,95.0,1.0,0.05,0.2,1.345045445350334
10000,10,100.0,95.0,1.0,0.05,0.2,1.5888139498429446
10000,10,100.0,95.0,1.0,0.05,0.2,2.110531813339991
10000,10,100.0,95.0,1.0,0.05,0.2,1.1794135521680342
10000,10,100.0,95.0,1.0,0.05,0.2,0.49117879365722605
10000,10,100.0,95.0,1.0,0.05,0.2,3.1292016562328917
10000,10,100.0,95.0,1.0,0.05,0.2,0.3772013854344105
10000,10,100.0,95.0,1.0,0.05,0.2,3.3641020171462412
10000,10,100.0,95.0,1.0,0.05,0.2,0.5312657590682093
10000,10,100.0,95.0,1.0,0.05,0.2,0.9418350913495086
10000,10,100.0,95.0,1.0,0.05,0.2,3.1256638060607336
10000,10,100.0,95.0,1.0,0.05,0.2,1.127816865647468
10000,10,100.0,95.0,1.0,0.05,0.2,0.8804995700410826
10000,10,100.0,95.0,1.0,0.05,0.2,2.5289490185773453
10000,10,100.0,95.0,1.0,0.05,0.2,0.7344293868482116
10000,10,100.0,95.0,1.0,0.05,0.2,2.025139548185117
10000,10,100.0,95.0,1.0,0.05,0.2,3.1751803121745996
10000,10,100.0,95.0,1.0,0.05,0.2,1.816945214057122
10000,10,100.0,95.0,1.0,0.05,0.2,2.253367796059065
10000,10,100.0,95.0,1.0,0.05,0.2,0.519963215981092
10000,10,100.0,95.0,1.0,0.05,0.2,0.8636870210643228
10000,10,100.0,95.0,1.0,0.05,0.2,1.350138350099789
10000,10,100.0,95.0,1.0,0.05,0.2,1.7895577901740296
10000,10,100.0,95.0,1.0,0.05,0.2,1.9242451757684675
10000,10,100.0,95.0,1.0,0.05,0.2,2.3022717554930505
10000,10,100.0,95.0,1.0,0.05,0.2,0.6263242066806568
10000,10,100.0,95.0,1.0,0.05,0.2,1.3380479090970292
10000,10,100.0,95.0,1.0,0.05,0.2,1.6538500606478428
10000,10,100.0,95.0,1.0,0.05,0.2,1.0879767766799082
10000,10,100.0,95.0,1.0,0.05,0.2,3.1096308068059426
10000,10,100.0,95.0,1.0,0.05,0.2,0.4642577716603998
10000,10,100.0,95.0,1.0,0.05,0.2,1.1610116621088757
10000,10,100.0,95.0,1.0,0.05,0.2,1.0885827233854046
10000,10,100.0,95.0,1.0,0.05,0.2,0.3999163630009748
10000,10,100.0,95.0,1.0,0.05,0.2,0.4572098142045078
10000,10,100.0,95.0,1.0,0.05,0.2,1.4737567061927743
10000,10,100.0,95.0,1.0,0.05,0.2,1.0406289918459033
10000,10,100.0,95.0,1.0,0.05,0.2,1.41581858989102
10000,10,100.0,95.0,1.0,0.05,0.2,1.953027291493983
10000,10,100.0,95.0,1.0,0.05,0.2,1.16377747844786
10000,10,100.0,95.0,1.0,0.05,0.2,1.3580483341623812
10000,10,100.0,95.0,1.0,0.05,0.2,1.473814453247338
10000,10,100.0,95.0,1.0,0.05,0.2,0.5573274754307456
10000,10,100.0,95.0,1.0,0.05,0.2,1.759370260590944
10000,10,100.0,95.0,1.0,0.05,0.2,0.5300270299680679
10000,10,100.0,95.0,1.0,0.05,0.2,1.143526831211066
10000,10,100.0,95.0,1.0,0.05,0.2,1.6235874719552592
10000,10,100.0,95.0,1.0,0.05,0.2,0.8222901668018374
10000,10,100.0,95.0,1.0,0.05,0.2,0.09355515110349957
10000,10,100.0,95.0,1.0,0.05,0.2,0.4284179468724643
10000,10,100.0,95.0,1.0,0.05,0.2,0.3391980801741765
10000,10,100.0,95.0,1.0,0.05,0.2,1.1867426806456878
10000,10,100.0,95.0,1.0,0.05,0.2,1.2429746673662965
10000,10,100.0,95.0,1.0,0.05,0.2,0.7522673028609741
10000,10,100.0,95.0,1.0,0.05,0.2,0.9947219480643736
10000,10,100.0,95.0,1.0,0.05,0.2,1.9716692939113796
10000,10,100.0,95.0,1.0,0.05,0.2,1.1140320621555349
10000,10,100.0,95.0,1.0,0.05,0.2,1.1340890671904584
10000,10,100.0,95.0,1.0,0.05,0.2,0.9038882987299867
10000,10,100.0,95.0,1.0,0.05,0.2,0.3255574975623526
10000,10,100.0,95.0,1.0,0.05,0.2,2.119491301743823
10000,10,100.0,95.0,1.0,0.05,0.2,0.5885804701529449
10000,10,100.0,95.0,1.0,0.05,0.2,0.7811945022196365
10000,10,100.0,95.0,1.0,0.05,0.2,0.10912758967768002
10000,10,100.0,95.0,1.0,0.05,0.2,0.753866419042801
10000,10,100.0,95.0,1.0,0.05,0.2,2.8634470141972015
10000,10,100.0,95.0,1.0,0.05,0.2,1.1629814698794394
10000,10,100.0,95.0,1.0,0.05,0.2,1.421030007766427
10000,10,100.0,95.0,1.0,0.05,0.2,1.7126816325801795
10000,10,100.0,95.0,1.0,0.05,0.2,2.4757758834175365
10000,10,100.0,95.0,1.0,0.05,0.2,2.63315730368867
10000,10,100.0,95.0,1.0,0.05,0.2,3.0266534747024063
10000,10,100.0,95.0,1.0,0.05,0.2,1.8749782842826899
10000,10,100.0,95.0,1.0,0.05,0.2,0.6396874090990529
10000,10,100.0,95.0,1.0,0.05,0.2,1.04166824962103
10000,10,100.0,95.0,1.0,0.05,0.2,0.7317541881883666
10000,10,100.0,95.0,1.0,0.05,0.2,2.091267061320257
10000,10,100.0,95.0,1.0,0.05,0.2,2.9809378509569306
10000,10,100.0,95.0,1.0,0.05,0.2,2.645662814920377
10000,10,100.0,95.0,1.0,0.05,0.2,0.48543482055716886
10000,10,100.0,95.0,1.0,0.05,0.2,1.2322125876458858
10000,10,100.0,95.0,1.0,0.05,0.2,0.6688225318645388
10000,10,100.0,95.0,1.0,0.05,0.2,1.9655628754849626
10000,10,100.0,95.0,1.0,0.05,0.2,1.6372460834514966
10000,10,100.0,95.0,1.0,0.05,0.2,0.5494204733552901
10000,10,100.0,95.0,1.0,0.05,0.2,0.563795748004575
10000,10,100.0,95.0,1.0,0.05,0.2,1.0422785826231944
10000,10,100.0,95.0,1.0,0.05,0.2,0.1580224796600771
10000,10,100.0,95.0,1.0,0.05,0.2,0.2943290423975057
10000,10,100.0,95.0,1.0,0.05,0.2,1.8049328351063723
10000,10,100.0,90.0,1.0,0.05,0.2,2.500926091005827
10000,10,100.0,90.0,1.0,0.05,0.2,1.206822351313571
10000,10,100.0,90.0,1.0,0.05,0.2,1.6967612264898717
10000,10,100.0,90.0,1.0,0.05,0.2,1.662972779424063
10000,10,100.0,90.0,1.0,0.05,0.2,0.1486949601838302
10000,10,100.0,90.0,1.0,0.05,0.2,3.7098987749473897
10000,10,100.0,90.0,1.0,0.05,0.2,2.5074322144332384
10000,10,100.0,90.0,1.0,0.05,0.2,2.1548638514397376
10000,10,100.0,90.0,1.0,0.05,0.2,0.042502930844747565
10000,10,100.0,90.0,1.0,0.05,0.2,1.558485381343904
10000,10,100.0,90.0,1.0,0.05,0.2,2.6183194894207404
10000,10,100.0,90.0,1.0,0.05,0.2,1.9433170539970184
10000,10,100.0,90.0,1.0,0.05,0.2,2.364986471388472
10000,10,100.0,90.0,1.0,0.05,0.2,1.6843809207161424
10000,10,100.0,90.0,1.0,0.05,0.2,0.6572871723969315
10000,10,100.0,90.0,1.0,0.05,0.2,3.1282456983365923
10000,10,100.0,90.0,1.0,0.05,0.2,0.5503468168517698
10000,10,100.0,90.0,1.0,0.05,0.2,3.256825895013881
10000,10,100.0,90.0,1.0,0.05,0.2,1.394351607760061
10000,10,100.0,90.0,1.0,0.05,0.2,1.1646742051553227
10000,10,100.0,90.0,1.0,0.05,0.2,4.355055781431691
10000,10,100.0,90.0,1.0,0.05,0.2,0.31811114412727337
10000,10,100.0,90.0,1.0,0.05,0.2,1.6421999912577971
10000,10,100.0,90.0,1.0,0.05,0.2,3.329113826734889
10000,10,100.0,90.0,1.0,0.05,0.2,1.0668008253989436
10000,10,100.0,90.0,1.0,0.05,0.2,2.9495745912930476
10000,10,100.0,90.0,1.0,0.05,0.2,2.8589426920141117
10000,10,100.0,90.0,1.0,0.05,0.2,2.8614514930417467
10000,10,100.0,90.0,1.0,0.05,0.2,2.614709726365578
10000,10,100.0,90.0,1.0,0.05,0.2,0.3185871229299736
10000,10,100.0,90.0,1.0,0.05,0.2,0.5974245627827491
10000,10,100.0,90.0,1.0,0.05,0.2,2.0916527595421353
10000,10,100.0,90.0,1.0,0.05,0.2,3.211876818335856
10000,10,100.0,90.0,1.0,0.05,0.2,2.294688077119169
10000,10,100.0,90.0,1.0,0.05,0.2,2.4373877573294966
10000,10,100.0,90.0,1.0,0.05,0.2,1.104200960519929
10000,10,100.0,90.0,1.0,0.05,0.2,2.317580484300078
10000,10,100.0,90.0,1.0,0.05,0.2,1.3325516111928697
10000,10,100.0,90.0,1.0,0.05,0.2,1.6909748256980348
10000,10,100.0,90.0,1.0,0.05,0.2,4.08639353149711
10000,10,100.0,90.0,1.0,0.05,0.2,0.8093407378507613
10000,10,100.0,90.0,1.0,0.05,0.2,1.19190138608259
10000,10,100.0,90.0,1.0,0.05,0.2,1.4984967279554329
10000,10,100.0,90.0,1.0,0.05,0.2,1.7178107498950161
10000,10,100.0,90.0,1.0,0.05,0.2,0.5091223624886146
10000,10,100.0,90.0,1.0,0.05,0.2,2.5019648721733767
10000,10,100.0,90.0,1.0,0.05,0.2,1.2905594684983213
10000,10,100.0,90.0,1.0,0.05,0.2,2.5273152726681167
10000,10,100.0,90.0,1.0,0.05,0.2,3.3445429149401
10000,10,100.0,90.0,1.0,0.05,0.2,1.2845926386381565
10000,10,100.0,90.0,1.0,0.05,0.2,1.7473485796046604
10000,10,100.0,90.0,1.0,0.05,0.2,0.7783004185624988
10000,10,100.0,90.0,1.0,0.05,0.2,0.49881124249390435
10000,10,100.0,90.0,1.0,0.05,0.2,2.220353106049083
10000,10,100.0,90.0,1.0,0.05,0.2,0.8790965127833535
10000,10,100.0,90.0,1.0,0.05,0.2,2.2078218033623584
10000,10,100.0,90.0,1.0,0.05,0.2,1.6143689614528154
10000,10,100.0,90.0,1.0,0.05,0.2,0.5638307930777475
10000,10,100.0,90.0,1.0,0.05,0.2,0.641108151316101
10000,10,100.0,90.0,1.0,0.05,0.2,0.9493808377382142
10000,10,100.0,90.0,1.0,0.05,0.2,0.20735600763767217
10000,10,100.0,90.0,1.0,0.05,0.2,1.711425068561214
10000,10,100.0,90.0,1.0,0.05,0.2,1.2437626445287682
10000,10,100.0,90.0,1.0,0.05,0.2,1.3262868017309364
10000,10,100.0,90.0,1.0,0.05,0.2,2.2482045078809483
10000,10,100.0,90.0,1.0,0.05,0.2,2.8818450311585755
10000,10,100.0,90.0,1.0,0.05,0.2,2.1486141727736463
10000,10,100.0,90.0,1.0,0.05,0.2,1.4090554591532438
10000,10,100.0,90.0,1.0,0.05,0.2,1.737009889836609
10000,10,100.0,90.0,1.0,0.05,0.2,0.7085554953267189
10000,10,100.0,90.0,1.0,0.05,0.2,2.655483318989691
10000,10,100.0,90.0,1.0,0.05,0.2,0.7902565431724651
10000,10,100.0,90.0,1.0,0.05,0.2,0.6445745240832198
10000,10,100.0,90.0,1.0,0.05,0.2,1.4011317962364347
10000,10,100.0,90.0,1.0,0.05,0.2,0.5264423873463717
10000,10,100.0,90.0,1.0,0.05,0.2,2.6489028772326706
10000,10,100.0,90.0,1.0,0.05,0.2,0.760705340423992
10000,10,100.0,90.0,1.0,0.05,0.2,1.4165813372063023
10000,10,100.0,90.0,1.0,0.05,0.2,2.286630142667308
10000,10,100.0,90.0,1.0,0.05,0.2,2.0531022165435613
10000,10,100.0,90.0,1.0,0.05,0.2,2.5812566456242134
10000,10,100.0,90.0,1.0,0.05,0.2,2.2104524071360894
10000,10,100.0,90.0,1.0,0.05,0.2,2.2887706022918746
10000,10,100.0,90.0,1.0,0.05,0.2,1.5211723412799838
10000,10,100.0,90.0,1.0,0.05,0.2,3.303581644971444
10000,10,100.0,90.0,1.0,0.05,0.2,1.7326922241638423
10000,10,100.0,90.0,1.0,0.05,0.2,3.5660852505070317
10000,10,100.0,90.0,1.0,0.05,0.2,3.6276579781300993
10000,10,100.0,90.0,1.0,0.05,0.2,3.0049521173188967
10000,10,100.0,90.0,1.0,0.05,0.2,0.457894427991001
10000,10,100.0,90.0,1.0,0.05,0.2,0.45415122292838267
10000,10,100.0,90.0,1.0,0.05,0.2,0.744487991387269
10000,10,100.0,90.0,1.0,0.05,0.2,2.6727421066796118
10000,10,100.0,90.0,1.0,0.05,0.2,2.3125539547500225
10000,10,100.0,90.0,1.0,0.05,0.2,0.5301267533559191
10000,10,100.0,90.0,1.0,0.05,0.2,0.7936879526175259
10000,10,100.0,90.0,1.0,0.05,0.2,1.414008594620982
10000,10,100.0,90.0,1.0,0.05,0.2,0.29893742853067884
10000,10,100.0,90.0,1.0,0.05,0.2,1.0310846750112588
10000,10,100.0,90.0,1.0,0.05,0.2,2.975315375420063
10000,100,100.0,110.0,1.0,0.05,0.2,0.8487128333651175
10000,100,100.0,110.0,1.0,0.05,0.2,0.10273004050870202
10000,100,100.0,110.0,1.0,0.05,0.2,0.4139229831513357
10000,100,100.0,110.0,1.0,0.05,0.2,0.8830297256827149
10000,100,100.0,110.0,1.0,0.05,0.2,0.9487548055834847
10000,100,100.0,110.0,1.0,0.05,0.2,0.2922398157817028
10000,100,100.0,110.0,1.0,0.05,0.2,0.7873326136185318
10000,100,100.0,110.0,1.0,0.05,0.2,0.876666792336324
10000,100,100.0,110.0,1.0,0.05,0.2,0.21596129672090442
10000,100,100.0,110.0,1.0,0.05,0.2,0.8996741403176877
10000,100,100.0,110.0,1.0,0.05,0.2,0.941299269056389
10000,100,100.0,110.0,1.0,0.05,0.2,0.46243779303745125
10000,100,100.0,110.0,1.0,0.05,0.2,0.3750487140192715
10000,100,100.0,110.0,1.0,0.05,0.2,0.5267895340942398
10000,100,100.0,110.0,1.0,0.05,0.2,0.4783172882766613
10000,100,100.0,110.0,1.0,0.05,0.2,0.5799945606550538
10000,100,100.0,110.0,1.0,0.05,0.2,0.542404332734588
10000,100,100.0,110.0,1.0,0.05,0.2,0.5442243047629209
10000,100,100.0,110.0,1.0,0.05,0.2,0.2824061548536117
10000,100,100.0,110.0,1.0,0.05,0.2,0.3513547421842328
10000,100,100.0,110.0,1.0,0.05,0.2,0.09381699152187642
10000,100,100.0,110.0,1.0,0.05,0.2,0.03280486009968573
10000,100,100.0,110.0,1.0,0.05,0.2,0.6599172549305177
10000,100,100.0,110.0,1.0,0.05,0.2,0.2933006461752462
10000,100,100.0,110.0,1.0,0.05,0.2,0.33926496882194485
10000,100,100.0,110.0,1.0,0.05,0.2,1.0328285301637368
10000,100,100.0,110.0,1.0,0.05,0.2,1.115618134850849
10000,100,100.0,110.0,1.0,0.05,0.2,0.9964911515546626
10000,100,100.0,110.0,1.0,0.05,0.2,0.6124404677806349
10000,100,100.0,110.0,1.0,0.05,0.2,0.40277823963453296
10000,100,100.0,110.0,1.0,0.05,0.2,0.5738135443618255
10000,100,100.0,110.0,1.0,0.05,0.2,0.6153760267536464
10000,100,100.0,110.0,1.0,0.05,0.2,0.20227712586450564
10000,100,100.0,110.0,1.0,0.05,0.2,0.2895820189374193
10000,100,100.0,110.0,1.0,0.05,0.2,0.19347802833348343
10000,100,100.0,110.0,1.0,0.05,0.2,0.4120280525336326
10000,100,100.0,110.0,1.0,0.05,0.2,0.9588654732694055
10000,100,100.0,110.0,1.0,0.05,0.2,0.38502306809090303
10000,100,100.0,110.0,1.0,0.05,0.2,0.30320313507364666
10000,100,100.0,110.0,1.0,0.05,0.2,0.515754187851533
10000,100,100.0,110.0,1.0,0.05,0.2,0.33902234886321225
10000,100,100.0,110.0,1.0,0.05,0.2,0.4030758285624339
10000,100,100.0,110.0,1.0,0.05,0.2,0.20638205440387125
10000,100,100.0,110.0,1.0,0.05,0.2,0.3097061919398081
10000,100,100.0,110.0,1.0,0.05,0.2,0.32370556492422314
10000,100,100.0,110.0,1.0,0.05,0.2,0.19718683967142034
10000,100,100.0,110.0,1.0,0.05,0.2,0.24050501830684526
10000,100,100.0,110.0,1.0,0.05,0.2,0.507110410106494
10000,100,100.0,110.0,1.0,0.05,0.2,0.7331259840006509
10000,100,100.0,110.0,1.0,0.05,0.2,0.793346358263954
10000,100,100.0,110.0,1.0,0.05,0.2,0.0830409934513625
10000,100,100.0,110.0,1.0,0.05,0.2,0.523212871783786
10000,100,100.0,110.0,1.0,0.05,0.2,0.670641597583939
10000,100,100.0,110.0,1.0,0.05,0.2,0.6581900151475264
10000,100,100.0,110.0,1.0,0.05,0.2,0.3521219954447789
10000,100,100.0,110.0,1.0,0.05,0.2,0.42715517225835115
10000,100,100.0,110.0,1.0,0.05,0.2,0.9859923269838919
10000,100,100.0,110.0,1.0,0.05,0.2,0.7493753428306639
10000,100,100.0,110.0,1.0,0.05,0.2,0.10316180935722656
10000,100,100.0,110.0,1.0,0.05,0.2,0.6321300247983859
10000,100,100.0,110.0,1.0,0.05,0.2,0.887860553310543
10000,100,100.0,110.0,1.0,0.05,0.2,0.614677559890487
10000,100,100.0,110.0,1.0,0.05,0.2,0.62667002344832
10000,100,100.0,110.0,1.0,0.05,0.2,0.5275989525585895
10000,100,100.0,110.0,1.0,0.05,0.2,0.6151690546749928
10000,100,100.0,110.0,1.0,0.05,0.2,0.47291118859844095
10000,100,100.0,110.0,1.0,0.05,0.2,0.0717834146012218
10000,100,100.0,110.0,1.0,0.05,0.2,0.2060685427534297
10000,100,100.0,110.0,1.0,0.05,0.2,0.26527541737684385
10000,100,100.0,110.0,1.0,0.05,0.2,0.6904198120920659
10000,100,100.0,110.0,1.0,0.05,0.2,0.036219993146480084
10000,100,100.0,110.0,1.0,0.05,0.2,0.7751371501314098
10000,100,100.0,110.0,1.0,0.05,0.2,0.35425229203324043
10000,100,100.0,110.0,1.0,0.05,0.2,0.0072247883927376915
10000,100,100.0,110.0,1.0,0.05,0.2,0.16857062753280014
10000,100,100.0,110.0,1.0,0.05,0.2,0.3890479024350343
10000,100,100.0,110.0,1.0,0.05,0.2,0.4259619172679261
10000,100,100.0,110.0,1.0,0.05,0.2,0.21723581161248645
10000,100,100.0,110.0,1.0,0.05,0.2,0.4409930446643889
10000,100,100.0,110.0,1.0,0.05,0.2,0.3455815552260324
10000,100,100.0,110.0,1.0,0.05,0.2,0.557143563386854
10000,100,100.0,110.0,1.0,0.05,0.2,0.6584814459064717
10000,100,100.0,110.0,1.0,0.05,0.2,0.6334612379244775
10000,100,100.0,110.0,1.0,0.05,0.2,0.052005577967080496
10000,100,100.0,110.0,1.0,0.05,0.2,0.0940218906388402
10000,100,100.0,110.0,1.0,0.05,0.2,0.3916201324067636
10000,100,100.0,110.0,1.0,0.05,0.2,1.3721405815433514
10000,100,100.0,110.0,1.0,0.05,0.2,0.31867493633238086
10000,100,100.0,110.0,1.0,0.05,0.2,0.9128578048857006
10000,100,100.0,110.0,1.0,0.05,0.2,0.9357212655038774
10000,100,100.0,110.0,1.0,0.05,0.2,0.4109897935495571
10000,100,100.0,110.0,1.0,0.05,0.2,0.20574573178491593
10000,100,100.0,110.0,1.0,0.05,0.2,1.0101153465946062
10000,100,100.0,110.0,1.0,0.05,0.2,0.9289476065084938
10000,100,100.0,110.0,1.0,0.05,0.2,0.03175300016811444
10000,100,100.0,110.0,1.0,0.05,0.2,0.5472878797068587
10000,100,100.0,110.0,1.0,0.05,0.2,0.04806466673607605
10000,100,100.0,110.0,1.0,0.05,0.2,0.11100306372150866
10000,100,100.0,110.0,1.0,0.05,0.2,0.19389534970849506
10000,100,100.0,110.0,1.0,0.05,0.2,0.7130817091188388
10000,100,100.0,105.0,1.0,0.05,0.2,0.26891637048713674
10000,100,100.0,105.0,1.0,0.05,0.2,0.5830424125599369
10000,100,100.0,105.0,1.0,0.05,0.2,0.12369472677933478
10000,100,100.0,105.0,1.0,0.05,0.2,0.5659984685756585
10000,100,100.0,105.0,1.0,0.05,0.2,0.8687930979446475
10000,100,100.0,105.0,1.0,0.05,0.2,0.7320333182533793
10000,100,100.0,105.0,1.0,0.05,0.2,0.18161166963183345
10000,100,100.0,105.0,1.0,0.05,0.2,0.8339342917318076
10000,100,100.0,105.0,1.0,0.05,0.2,0.39488561909297515
10000,100,100.0,105.0,1.0,0.05,0.2,0.5469964992552425
10000,100,100.0,105.0,1.0,0.05,0.2,0.7605864157517138
10000,100,100.0,105.0,1.0,0.05,0.2,0.6730689646737718
10000,100,100.0,105.0,1.0,0.05,0.2,0.5070294620347909
10000,100,100.0,105.0,1.0,0.05,0.2,0.5209265477172831
10000,100,100.0,105.0,1.0,0.05,0.2,0.4993251225232826
10000,100,100.0,105.0,1.0,0.05,0.2,1.1463028880821573
10000,100,100.0,105.0,1.0,0.05,0.2,0.7111712505073715
10000,100,100.0,105.0,1.0,0.05,0.2,0.4982680758423233
10000,100,100.0,105.0,1.0,0.05,0.2,0.031556103756143795
10000,100,100.0,105.0,1.0,0.05,0.2,0.06602981102241505
10000,100,100.0,105.0,1.0,0.05,0.2,0.7258567160580239
10000,100,100.0,105.0,1.0,0.05,0.2,0.45335285749195603
10000,100,100.0,105.0,1.0,0.05,0.2,0.9597028716389997
10000,100,100.0,105.0,1.0,0.05,0.2,0.28383250847260766
10000,100,100.0,105.0,1.0,0.05,0.2,0.7636866925881199
